ID,Age_cal,Precision
4761,157,104
5147,157,104
8709,157,104
8919,157,104
390,19814,12334
575,19814,12334
2815,19814,12334
4502,19814,12334
4690,19814,12334
571,667,3
2739,667,3
2740,667,3
2741,667,3
2742,667,3
2743,667,3
2744,667,3
2745,667,3
3763,667,3
4500,667,3
4618,667,3
4681,667,3
5625,667,3
7066,667,3
1841,4510,89
1267,,
4321,,
4639,,
6489,,
6551,,
7637,,
8245,,
8343,,
8757,,
59,48311,990
802,48311,990
996,48311,990
2930,48311,990
2931,48311,990
2932,48311,990
3740,48311,990
3942,48311,990
4318,48311,990
4638,48311,990
5020,48311,990
5309,48311,990
5397,48311,990
6488,48311,990
6549,48311,990
7199,48311,990
7426,48311,990
8004,48311,990
8540,48311,990
8780,48311,990
8885,48311,990
8926,48311,990
1249,47472,1465
4316,47472,1465
4637,47472,1465
6487,47472,1465
6548,47472,1465
7636,47472,1465
8243,47472,1465
8339,47472,1465
8756,47472,1465
3618,43783,638
5308,43783,638
5395,43783,638
5415,43783,638
58,42770,1038
230,42770,1038
581,42770,1038
1051,42770,1038
1241,42770,1038
2071,42770,1038
2915,42770,1038
2916,42770,1038
2917,42770,1038
2918,42770,1038
2919,42770,1038
2920,42770,1038
2921,42770,1038
2922,42770,1038
2923,42770,1038
2924,42770,1038
3070,42770,1038
3438,42770,1038
3617,42770,1038
3717,42770,1038
3739,42770,1038
3917,42770,1038
3941,42770,1038
4310,42770,1038
4635,42770,1038
4720,42770,1038
5143,42770,1038
5394,42770,1038
5414,42770,1038
5481,42770,1038
6052,42770,1038
6485,42770,1038
6545,42770,1038
6598,42770,1038
6641,42770,1038
7001,42770,1038
7197,42770,1038
7424,42770,1038
8003,42770,1038
8024,42770,1038
8052,42770,1038
8140,42770,1038
8240,42770,1038
8334,42770,1038
8539,42770,1038
8755,42770,1038
8779,42770,1038
8883,42770,1038
8925,42770,1038
1049,40597,1139
1238,40597,1139
2070,40597,1139
2188,40597,1139
2903,40597,1139
2904,40597,1139
2905,40597,1139
2906,40597,1139
2907,40597,1139
2908,40597,1139
2909,40597,1139
2910,40597,1139
2911,40597,1139
3437,40597,1139
3940,40597,1139
4306,40597,1139
4480,40597,1139
4718,40597,1139
5393,40597,1139
5413,40597,1139
5480,40597,1139
6051,40597,1139
6484,40597,1139
6543,40597,1139
6639,40597,1139
7000,40597,1139
7423,40597,1139
7611,40597,1139
8002,40597,1139
8023,40597,1139
8538,40597,1139
8754,40597,1139
8778,40597,1139
8881,40597,1139
8924,40597,1139
8966,40597,1139
56,38442,1510
229,38442,1510
570,38442,1510
1030,38442,1510
1185,38442,1510
2029,38442,1510
2714,38442,1510
2715,38442,1510
2716,38442,1510
2717,38442,1510
2718,38442,1510
2719,38442,1510
2720,38442,1510
2721,38442,1510
2722,38442,1510
2723,38442,1510
3069,38442,1510
3424,38442,1510
3582,38442,1510
3704,38442,1510
3738,38442,1510
3915,38442,1510
3936,38442,1510
4227,38442,1510
4632,38442,1510
4678,38442,1510
5139,38442,1510
5372,38442,1510
5410,38442,1510
5473,38442,1510
6046,38442,1510
6468,38442,1510
6531,38442,1510
6592,38442,1510
6616,38442,1510
6996,38442,1510
7182,38442,1510
7404,38442,1510
7997,38442,1510
8020,38442,1510
8044,38442,1510
8135,38442,1510
8200,38442,1510
8313,38442,1510
8534,38442,1510
8751,38442,1510
8774,38442,1510
8877,38442,1510
8917,38442,1510
9138,38442,1510
1029,34382,438
1184,34382,438
2028,34382,438
2182,34382,438
2694,34382,438
2695,34382,438
2696,34382,438
2697,34382,438
2698,34382,438
2699,34382,438
2700,34382,438
2701,34382,438
2702,34382,438
3422,34382,438
3935,34382,438
4222,34382,438
4477,34382,438
4631,34382,438
4677,34382,438
5371,34382,438
5409,34382,438
5470,34382,438
6045,34382,438
6465,34382,438
6530,34382,438
6615,34382,438
6995,34382,438
7401,34382,438
7604,34382,438
7996,34382,438
8019,34382,438
8533,34382,438
8750,34382,438
8773,34382,438
8876,34382,438
8915,34382,438
8957,34382,438
1028,28362,337
1183,28362,337
2027,28362,337
2181,28362,337
2650,28362,337
2651,28362,337
2652,28362,337
2653,28362,337
2654,28362,337
2655,28362,337
2656,28362,337
2657,28362,337
3419,28362,337
3934,28362,337
4217,28362,337
4476,28362,337
4630,28362,337
4676,28362,337
5370,28362,337
5408,28362,337
5464,28362,337
6044,28362,337
6464,28362,337
6529,28362,337
6614,28362,337
6994,28362,337
7394,28362,337
7603,28362,337
7995,28362,337
8018,28362,337
8532,28362,337
8749,28362,337
8772,28362,337
8875,28362,337
8914,28362,337
8956,28362,337
55,28189,282
227,28189,282
564,28189,282
1026,28189,282
1027,28189,282
1182,28189,282
2026,28189,282
2640,28189,282
2641,28189,282
2642,28189,282
2643,28189,282
2644,28189,282
2645,28189,282
2646,28189,282
2647,28189,282
2648,28189,282
3068,28189,282
3418,28189,282
3575,28189,282
3697,28189,282
3737,28189,282
3914,28189,282
3933,28189,282
4215,28189,282
4629,28189,282
4675,28189,282
5138,28189,282
5369,28189,282
5407,28189,282
5462,28189,282
6043,28189,282
6463,28189,282
6528,28189,282
6588,28189,282
6613,28189,282
6993,28189,282
7178,28189,282
7393,28189,282
7994,28189,282
8017,28189,282
8043,28189,282
8134,28189,282
8195,28189,282
8312,28189,282
8531,28189,282
8748,28189,282
8771,28189,282
8874,28189,282
8913,28189,282
9137,28189,282
54,1288,45
527,1288,45
943,1288,45
2340,1288,45
2341,1288,45
2342,1288,45
2343,1288,45
3448,1288,45
3513,1288,45
3797,1288,45
3878,1288,45
4485,1288,45
4605,1288,45
5529,1288,45
5541,1288,45
5615,1288,45
6806,1288,45
7017,1288,45
7363,1288,45
8680,1288,45
8902,1288,45
9285,1288,45
444,4678,99
6746,4678,99
6919,4678,99
7137,4678,99
7281,4678,99
7462,4678,99
7670,4678,99
7671,4678,99
7922,4678,99
7923,4678,99
434,866,180
2324,866,180
3647,866,180
4411,866,180
5656,866,180
6804,866,180
7700,866,180
8569,866,180
3560,757,57
5427,757,57
6741,757,57
6918,757,57
7022,757,57
7132,757,57
7273,757,57
7459,757,57
7668,757,57
431,710,11
432,710,11
433,710,11
2310,710,11
2311,710,11
2312,710,11
3643,710,11
3644,710,11
3645,710,11
6801,710,11
6802,710,11
6803,710,11
7697,710,11
7698,710,11
7699,710,11
8566,710,11
8567,710,11
8568,710,11
171,723,44
429,723,44
430,723,44
3558,723,44
3559,723,44
4157,723,44
4158,723,44
5426,723,44
5628,723,44
5629,723,44
6156,723,44
6740,723,44
7130,723,44
7131,723,44
7272,723,44
7458,723,44
7666,723,44
7667,723,44
8675,723,44
8676,723,44
170,397,59
426,397,59
3556,397,59
4153,397,59
6739,397,59
6917,397,59
7271,397,59
7457,397,59
7665,397,59
7921,397,59
8673,397,59
4489,3915,141
4670,3915,141
5668,3915,141
94,8503,138
98,8503,138
107,8503,138
295,8503,138
539,8503,138
988,8503,138
2088,8503,138
2161,8503,138
2173,8503,138
2193,8503,138
2468,8503,138
2469,8503,138
2470,8503,138
3659,8503,138
3803,8503,138
7379,8503,138
93,8419,128
97,8419,128
106,8419,128
294,8419,128
537,8419,128
987,8419,128
2087,8419,128
2160,8419,128
2172,8419,128
2192,8419,128
2461,8419,128
2462,8419,128
2463,8419,128
3658,8419,128
3802,8419,128
7378,8419,128
102,8001,117
105,8001,117
113,8001,117
3398,8001,117
6612,8001,117
9216,35913,124
1889,13688,139
349,15561,214
2560,15561,214
3497,15561,214
5114,15561,214
92,8215,103
2456,8215,103
2457,8215,103
5906,8215,103
7377,8215,103
90,7849,35
2446,7849,35
2447,7849,35
7374,7849,35
1886,13581,88
1884,13258,70
1880,13194,54
1878,13164,64
1867,10093,113
1890,13716,144
845,50,0
918,50,0
948,50,0
2108,50,0
2148,50,0
2726,50,0
2727,50,0
2728,50,0
2729,50,0
2730,50,0
3503,50,0
3708,50,0
3760,50,0
3967,50,0
4497,50,0
4615,50,0
5124,50,0
5323,50,0
5624,50,0
7406,50,0
7902,50,0
8620,50,0
8918,50,0
10161,21287,139
10167,21287,139
10177,21287,139
10189,21287,139
10200,21287,139
10206,21287,139
10214,21287,139
10221,21287,139
10229,21287,139
10241,21287,139
10249,21287,139
10260,21287,139
10268,21287,139
10283,21287,139
10294,21287,139
10302,21287,139
10313,21287,139
10324,21287,139
10329,21287,139
10340,21287,139
10351,21287,139
10361,21287,139
10377,21287,139
10382,21287,139
10389,21287,139
10393,21287,139
10401,21287,139
10415,21287,139
10426,21287,139
10437,21287,139
10448,21287,139
10456,21287,139
10467,21287,139
10478,21287,139
10485,21287,139
10162,21012,139
10168,21012,139
10178,21012,139
10190,21012,139
10201,21012,139
10208,21012,139
10215,21012,139
10222,21012,139
10230,21012,139
10242,21012,139
10250,21012,139
10261,21012,139
10269,21012,139
10284,21012,139
10295,21012,139
10303,21012,139
10314,21012,139
10325,21012,139
10330,21012,139
10341,21012,139
10352,21012,139
10362,21012,139
10378,21012,139
10383,21012,139
10390,21012,139
10394,21012,139
10402,21012,139
10416,21012,139
10427,21012,139
10438,21012,139
10449,21012,139
10457,21012,139
10468,21012,139
10479,21012,139
10486,21012,139
10160,20825,115
10166,20825,115
10176,20825,115
10188,20825,115
10199,20825,115
10203,20825,115
10207,20825,115
10213,20825,115
10220,20825,115
10228,20825,115
10240,20825,115
10248,20825,115
10259,20825,115
10267,20825,115
10282,20825,115
10293,20825,115
10301,20825,115
10312,20825,115
10323,20825,115
10328,20825,115
10339,20825,115
10350,20825,115
10360,20825,115
10370,20825,115
10376,20825,115
10381,20825,115
10388,20825,115
10392,20825,115
10400,20825,115
10414,20825,115
10425,20825,115
10436,20825,115
10447,20825,115
10455,20825,115
10466,20825,115
10477,20825,115
10484,20825,115
82,19433,143
83,19433,143
88,19433,143
109,19433,143
131,19433,143
177,19433,143
355,19433,143
356,19433,143
401,19433,143
469,19433,143
470,19433,143
604,19433,143
674,19433,143
675,19433,143
749,19433,143
751,19433,143
794,19433,143
796,19433,143
939,19433,143
940,19433,143
958,19433,143
959,19433,143
2096,19433,143
2097,19433,143
2158,19433,143
2159,19433,143
2169,19433,143
2170,19433,143
2174,19433,143
2179,19433,143
2198,19433,143
2577,19433,143
2578,19433,143
2579,19433,143
2580,19433,143
3389,19433,143
3390,19433,143
3399,19433,143
3405,19433,143
3417,19433,143
3571,19433,143
3777,19433,143
3778,19433,143
3836,19433,143
3837,19433,143
3868,19433,143
4191,19433,143
4377,19433,143
4378,19433,143
4386,19433,143
4533,19433,143
4610,19433,143
4611,19433,143
4774,19433,143
4775,19433,143
4830,19433,143
4831,19433,143
5103,19433,143
5158,19433,143
5282,19433,143
5283,19433,143
5502,19433,143
5503,19433,143
5583,19433,143
5758,19433,143
6091,19433,143
6131,19433,143
6132,19433,143
6361,19433,143
6362,19433,143
7009,19433,143
7010,19433,143
7099,19433,143
7100,19433,143
7231,19433,143
7236,19433,143
7237,19433,143
7240,19433,143
7309,19433,143
7310,19433,143
7321,19433,143
7322,19433,143
7532,19433,143
7533,19433,143
7991,19433,143
7992,19433,143
8027,19433,143
8079,19433,143
8143,19433,143
8514,19433,143
8515,19433,143
8526,19433,143
8527,19433,143
8763,19433,143
8910,19433,143
10159,19433,143
10165,19433,143
10175,19433,143
10187,19433,143
10198,19433,143
10204,19433,143
10212,19433,143
10219,19433,143
10227,19433,143
10239,19433,143
10247,19433,143
10258,19433,143
10266,19433,143
10281,19433,143
10292,19433,143
10300,19433,143
10311,19433,143
10322,19433,143
10327,19433,143
10338,19433,143
10349,19433,143
10359,19433,143
10375,19433,143
10380,19433,143
10387,19433,143
10391,19433,143
10399,19433,143
10413,19433,143
10424,19433,143
10435,19433,143
10446,19433,143
10454,19433,143
10465,19433,143
10476,19433,143
10483,19433,143
81,19421,142
87,19421,142
108,19421,142
354,19421,142
468,19421,142
795,19421,142
938,19421,142
957,19421,142
2095,19421,142
2157,19421,142
2168,19421,142
2178,19421,142
2197,19421,142
2575,19421,142
2576,19421,142
3386,19421,142
3404,19421,142
3776,19421,142
3835,19421,142
4385,19421,142
4829,19421,142
5281,19421,142
5501,19421,142
5582,19421,142
5757,19421,142
6090,19421,142
6130,19421,142
6360,19421,142
7008,19421,142
7098,19421,142
7235,19421,142
7239,19421,142
7308,19421,142
7320,19421,142
7531,19421,142
7990,19421,142
8080,19421,142
8154,19421,142
8513,19421,142
8525,19421,142
10164,17267,777
10171,17267,777
10181,17267,777
10186,17267,777
10197,17267,777
10202,17267,777
10205,17267,777
10211,17267,777
10218,17267,777
10226,17267,777
10238,17267,777
10246,17267,777
10257,17267,777
10265,17267,777
10280,17267,777
10291,17267,777
10310,17267,777
10321,17267,777
10326,17267,777
10337,17267,777
10348,17267,777
10358,17267,777
10369,17267,777
10386,17267,777
10398,17267,777
10405,17267,777
10412,17267,777
10423,17267,777
10434,17267,777
10445,17267,777
10453,17267,777
10464,17267,777
10475,17267,777
10482,17267,777
10163,17298,102
10170,17298,102
10180,17298,102
10185,17298,102
10196,17298,102
10210,17298,102
10217,17298,102
10225,17298,102
10237,17298,102
10245,17298,102
10256,17298,102
10264,17298,102
10279,17298,102
10290,17298,102
10309,17298,102
10320,17298,102
10336,17298,102
10347,17298,102
10357,17298,102
10368,17298,102
10385,17298,102
10397,17298,102
10404,17298,102
10411,17298,102
10422,17298,102
10433,17298,102
10444,17298,102
10452,17298,102
10463,17298,102
10474,17298,102
10481,17298,102
10182,16389,107
10183,16389,107
10194,16389,107
10223,16389,107
10231,16389,107
10235,16389,107
10243,16389,107
10254,16389,107
10262,16389,107
10273,16389,107
10277,16389,107
10288,16389,107
10299,16389,107
10307,16389,107
10318,16389,107
10334,16389,107
10345,16389,107
10366,16389,107
10374,16389,107
10379,16389,107
10395,16389,107
10409,16389,107
10420,16389,107
10431,16389,107
10442,16389,107
10450,16389,107
10461,16389,107
10472,16389,107
10169,14758,677
10179,14758,677
10184,14758,677
10195,14758,677
10209,14758,677
10216,14758,677
10224,14758,677
10236,14758,677
10244,14758,677
10255,14758,677
10263,14758,677
10278,14758,677
10289,14758,677
10308,14758,677
10319,14758,677
10335,14758,677
10346,14758,677
10356,14758,677
10367,14758,677
10384,14758,677
10396,14758,677
10403,14758,677
10410,14758,677
10421,14758,677
10432,14758,677
10443,14758,677
10451,14758,677
10462,14758,677
10473,14758,677
10480,14758,677
80,12860,136
338,12860,136
400,12860,136
453,12860,136
750,12860,136
937,12860,136
955,12860,136
2090,12860,136
2156,12860,136
2529,12860,136
2530,12860,136
3567,12860,136
3772,12860,136
3834,12860,136
4172,12860,136
4375,12860,136
4384,12860,136
4608,12860,136
4826,12860,136
5157,12860,136
5500,12860,136
6129,12860,136
7007,12860,136
7097,12860,136
7238,12860,136
7307,12860,136
7318,12860,136
7525,12860,136
8512,12860,136
8524,12860,136
8695,12860,136
8765,12860,136
10174,12860,136
10193,12860,136
10234,12860,136
10253,12860,136
10272,12860,136
10276,12860,136
10287,12860,136
10298,12860,136
10306,12860,136
10317,12860,136
10333,12860,136
10344,12860,136
10355,12860,136
10365,12860,136
10373,12860,136
10408,12860,136
10419,12860,136
10430,12860,136
10441,12860,136
10460,12860,136
10471,12860,136
10173,12311,112
10192,12311,112
10233,12311,112
10252,12311,112
10271,12311,112
10275,12311,112
10286,12311,112
10297,12311,112
10305,12311,112
10316,12311,112
10332,12311,112
10343,12311,112
10354,12311,112
10364,12311,112
10372,12311,112
10407,12311,112
10418,12311,112
10429,12311,112
10440,12311,112
10459,12311,112
10470,12311,112
10172,11021,122
10191,11021,122
10232,11021,122
10251,11021,122
10270,11021,122
10274,11021,122
10285,11021,122
10296,11021,122
10304,11021,122
10315,11021,122
10331,11021,122
10342,11021,122
10353,11021,122
10363,11021,122
10371,11021,122
10406,11021,122
10417,11021,122
10428,11021,122
10439,11021,122
10458,11021,122
10469,11021,122
4159,1203,101
8679,1203,101
9078,1203,101
2120,6322,71
1999,30829,433
1949,24883,346
1984,28141,244
1982,28122,243
1548,22690,722
2024,8181,182
1887,13586,95
1986,28734,143
1893,14018,128
9618,47577,283
293,9036,234
3597,9036,234
4545,9036,234
5007,9036,234
5912,9036,234
6780,9036,234
8392,9036,234
8998,9036,234
291,5841,283
2167,5841,283
2790,5841,283
3431,5841,283
3595,5841,283
4543,5841,283
5005,5841,283
6205,5841,283
6777,5841,283
7072,5841,283
7232,5841,283
8997,5841,283
290,4187,145
3594,4187,145
4542,4187,145
5910,4187,145
6204,4187,145
8390,4187,145
8729,4187,145
1969,26821,177
1967,26311,146
2112,5257,185
2330,1070,98
5221,41640,2687
4284,31812,418
4283,31245,255
5220,29546,233
1201,23871,503
2186,23871,503
2864,23871,503
4272,23871,503
4622,23871,503
4633,23871,503
5175,23871,503
6367,23871,503
6478,23871,503
6536,23871,503
7631,23871,503
7804,23871,503
8045,23871,503
8326,23871,503
9210,23871,503
1848,6905,79
9620,,
551,18224,72
2569,18224,72
8592,18224,72
550,16354,244
2563,16354,244
8590,16354,244
1819,428,61
568,35856,6454
607,35856,6454
2107,35856,6454
2669,35856,6454
2670,35856,6454
2671,35856,6454
2672,35856,6454
2673,35856,6454
3815,35856,6454
3857,35856,6454
5322,35856,6454
5469,35856,6454
7398,35856,6454
566,31013,604
567,31013,604
606,31013,604
2105,31013,604
2106,31013,604
2665,31013,604
2666,31013,604
2667,31013,604
2668,31013,604
3814,31013,604
3856,31013,604
5321,31013,604
5468,31013,604
7396,31013,604
7397,31013,604
104,28847,654
565,28847,654
2104,28847,654
2659,28847,654
2660,28847,654
2661,28847,654
3902,28847,654
4759,28847,654
5465,28847,654
7395,28847,654
96,28227,367
563,28227,367
2103,28227,367
2637,28227,367
2638,28227,367
2639,28227,367
3782,28227,367
4078,28227,367
7392,28227,367
7993,28227,367
95,26411,448
133,26411,448
376,26411,448
490,26411,448
557,26411,448
558,26411,448
559,26411,448
560,26411,448
605,26411,448
844,26411,448
847,26411,448
911,26411,448
946,26411,448
2101,26411,448
2102,26411,448
2622,26411,448
2623,26411,448
2624,26411,448
2625,26411,448
2626,26411,448
2627,26411,448
2628,26411,448
2629,26411,448
3499,26411,448
3781,26411,448
3811,26411,448
3812,26411,448
3853,26411,448
3854,26411,448
3901,26411,448
4756,26411,448
5064,26411,448
5319,26411,448
5459,26411,448
5460,26411,448
7065,26411,448
7323,26411,448
7390,26411,448
7881,26411,448
7901,26411,448
7979,26411,448
8528,26411,448
2571,18716,270
2570,18224,72
1961,25766,99
1958,25638,119
9666,49088,624
9667,46551,646
1377,6994,217
2138,6994,217
4938,6994,217
5560,6994,217
5845,6994,217
8098,6994,217
8835,6994,217
1373,6675,113
2133,6675,113
4935,6675,113
5549,6675,113
5831,6675,113
8091,6675,113
8822,6675,113
1371,6436,106
2132,6436,106
4934,6436,106
5548,6436,106
5829,6436,106
8090,6436,106
8821,6436,106
1369,6351,65
2131,6351,65
4933,6351,65
5547,6351,65
5828,6351,65
8089,6351,65
8820,6351,65
1368,6179,107
2130,6179,107
4932,6179,107
5546,6179,107
5827,6179,107
8088,6179,107
8819,6179,107
1367,6142,103
2129,6142,103
4931,6142,103
5545,6142,103
5826,6142,103
8087,6142,103
8818,6142,103
1366,2244,86
2128,2244,86
4930,2244,86
5542,2244,86
5818,2244,86
8083,2244,86
8815,2244,86
5176,32768,6785
542,10646,216
2507,10646,216
552,28525,11961
553,28525,11961
3775,28525,11961
549,16316,202
3774,16316,202
173,3450,94
327,3450,94
443,3450,94
842,3450,94
944,3450,94
2384,3450,94
2385,3450,94
3449,3450,94
3489,3450,94
3770,3450,94
3844,3450,94
3896,3450,94
4755,3450,94
5061,3450,94
5318,3450,94
6745,3450,94
7368,3450,94
8691,3450,94
8157,5270,178
8212,5332,182
8211,5205,166
610,2197,126
5146,181,112
1896,14347,303
1877,13166,84
2116,1361,32
2344,1361,32
734,1309,41
2115,1309,41
733,1010,37
2114,1010,37
2329,1010,37
732,757,57
2314,757,57
8900,757,57
731,613,38
2113,613,38
2304,613,38
730,597,35
729,530,47
2303,530,47
412,,
884,,
6102,,
6275,,
6728,,
7654,,
7839,,
8165,,
8276,,
8655,,
411,48209,1087
519,48455,878
883,48209,1087
936,48455,878
6101,48209,1087
6113,48455,878
6272,48209,1087
6317,48455,878
6727,48209,1087
6792,48455,878
7653,48209,1087
7687,48455,878
7853,48455,878
7854,48209,1087
8244,48455,878
8274,48209,1087
8340,48455,878
8654,48209,1087
8743,48455,878
6270,46622,1846
6726,46622,1846
7252,46622,1846
7503,46622,1846
7651,46622,1846
7764,46622,1846
518,43991,911
935,43991,911
6112,43991,911
6315,43991,911
6791,43991,911
7686,43991,911
7852,43991,911
8241,43991,911
8335,43991,911
8742,43991,911
314,37111,979
879,37111,979
2143,37111,979
2897,37111,979
3528,37111,979
4094,37111,979
4396,37111,979
5057,37111,979
6097,37111,979
6310,37111,979
6715,37111,979
7249,37111,979
7500,37111,979
7648,37111,979
7812,37111,979
8161,37111,979
8650,37111,979
312,34351,339
877,34351,339
2142,34351,339
2229,34351,339
3526,34351,339
4092,34351,339
4394,34351,339
5055,34351,339
6095,34351,339
6307,34351,339
6713,34351,339
7247,34351,339
7498,34351,339
7646,34351,339
7809,34351,339
8159,34351,339
8648,34351,339
310,29478,491
407,29478,491
876,29478,491
2871,29478,491
4090,29478,491
4392,29478,491
5054,29478,491
5247,29478,491
5620,29478,491
6094,29478,491
6712,29478,491
6914,29478,491
7246,29478,491
7563,29478,491
7645,29478,491
8158,29478,491
8647,29478,491
308,28347,301
405,28347,301
875,28347,301
2869,28347,301
4088,28347,301
4390,28347,301
5053,28347,301
5246,28347,301
5619,28347,301
6093,28347,301
6711,28347,301
6913,28347,301
7245,28347,301
7496,28347,301
7644,28347,301
8229,28347,301
8646,28347,301
307,27609,245
404,27609,245
874,27609,245
2868,27609,245
4087,27609,245
4389,27609,245
5052,27609,245
5245,27609,245
5618,27609,245
6092,27609,245
6710,27609,245
6912,27609,245
7244,27609,245
7561,27609,245
7643,27609,245
8228,27609,245
8645,27609,245
6470,43719,531
4101,42014,333
4100,40841,407
4099,40244,425
4303,39628,679
4302,38756,575
1068,20408,6941
2831,20408,6941
4256,20408,6941
4548,20408,6941
4845,20408,6941
6443,20408,6941
6474,20408,6941
6620,20408,6941
6783,20408,6941
7549,20408,6941
7606,20408,6941
7798,20408,6941
8396,20408,6941
9003,20408,6941
9146,20408,6941
9369,25656,229
9350,13004,123
2030,40012,766
1813,50,0
1900,14395,178
377,26751,829
491,26751,829
2630,26751,829
3696,26751,829
4044,26751,829
4214,26751,829
5461,26751,829
5710,26751,829
6193,26751,829
6843,26751,829
7738,26751,829
8612,26751,829
372,25542,178
486,25542,178
1957,25542,178
2618,25542,178
3692,25542,178
4210,25542,178
5455,25542,178
5706,25542,178
6189,25542,178
6839,25542,178
7734,25542,178
8608,25542,178
371,25368,363
485,25368,363
2617,25368,363
3691,25368,363
4209,25368,363
5454,25368,363
5705,25368,363
6188,25368,363
6838,25368,363
7733,25368,363
8607,25368,363
368,23764,171
482,23764,171
1940,23764,171
2611,23764,171
3687,23764,171
4038,23764,171
4206,23764,171
5450,23764,171
5701,23764,171
6185,23764,171
6835,23764,171
7730,23764,171
8604,23764,171
367,23377,772
481,23377,772
2610,23377,772
3686,23377,772
4037,23377,772
4205,23377,772
5449,23377,772
5700,23377,772
6184,23377,772
6834,23377,772
7729,23377,772
8603,23377,772
362,20984,172
476,20984,172
1929,20984,172
2601,20984,172
3682,20984,172
4032,20984,172
4200,20984,172
4438,20984,172
5445,20984,172
5696,20984,172
6180,20984,172
6830,20984,172
7725,20984,172
8599,20984,172
360,20669,329
474,20669,329
2599,20669,329
3680,20669,329
4030,20669,329
4198,20669,329
4436,20669,329
5443,20669,329
5694,20669,329
6178,20669,329
6828,20669,329
7723,20669,329
8597,20669,329
359,20544,335
473,20544,335
2592,20544,335
3679,20544,335
4029,20544,335
4195,20544,335
4435,20544,335
5442,20544,335
5693,20544,335
6177,20544,335
6827,20544,335
7722,20544,335
8596,20544,335
357,20323,148
471,20323,148
2581,20323,148
3677,20323,148
4027,20323,148
4192,20323,148
4433,20323,148
5440,20323,148
5691,20323,148
6175,20323,148
6825,20323,148
7720,20323,148
8594,20323,148
353,19398,130
467,19398,130
2574,19398,130
3676,19398,130
4026,19398,130
4190,19398,130
4432,19398,130
5439,19398,130
5690,19398,130
6174,19398,130
6824,19398,130
7719,19398,130
8593,19398,130
347,15413,241
462,15413,241
2558,15413,241
3671,15413,241
4021,15413,241
4182,15413,241
4427,15413,241
5434,15413,241
5683,15413,241
6169,15413,241
6819,15413,241
7714,15413,241
8586,15413,241
346,15342,154
461,15342,154
2557,15342,154
3670,15342,154
4020,15342,154
4181,15342,154
4426,15342,154
5433,15342,154
5682,15342,154
6168,15342,154
6818,15342,154
7713,15342,154
8585,15342,154
345,14818,348
460,14818,348
2556,14818,348
3669,14818,348
4019,14818,348
4180,14818,348
4425,14818,348
5432,14818,348
5681,14818,348
6167,14818,348
6817,14818,348
7712,14818,348
8584,14818,348
343,14710,782
458,14710,782
2554,14710,782
3667,14710,782
4018,14710,782
4178,14710,782
4423,14710,782
5431,14710,782
5679,14710,782
6165,14710,782
6815,14710,782
7710,14710,782
8582,14710,782
336,11473,187
452,11473,187
2517,11473,187
3662,11473,187
4013,11473,187
4171,11473,187
4418,11473,187
5674,11473,187
6161,11473,187
6811,11473,187
7706,11473,187
8578,11473,187
335,11176,129
451,11176,129
2513,11176,129
3661,11176,129
4012,11176,129
4170,11176,129
4417,11176,129
5673,11176,129
6160,11176,129
6810,11176,129
7705,11176,129
8577,11176,129
333,9254,114
450,9254,114
2492,9254,114
3660,9254,114
4011,9254,114
4169,9254,114
4416,9254,114
5672,9254,114
6159,9254,114
6809,9254,114
7704,9254,114
8576,9254,114
328,7742,64
449,7742,64
2444,7742,64
3657,7742,64
4010,7742,64
4166,7742,64
4415,7742,64
5671,7742,64
6158,7742,64
6808,7742,64
7703,7742,64
8574,7742,64
445,4845,98
2401,4845,98
3655,4845,98
4009,4845,98
4413,4845,98
5669,4845,98
6807,4845,98
7702,4845,98
8571,4845,98
325,1291,34
437,1291,34
2339,1291,34
3648,1291,34
4004,1291,34
4160,1291,34
6157,1291,34
6805,1291,34
7701,1291,34
8570,1291,34
8210,4635,111
8209,4604,125
212,130,81
789,130,81
947,130,81
2725,130,81
3707,130,81
3948,130,81
4614,130,81
4760,130,81
4953,130,81
5595,130,81
5611,130,81
5756,130,81
5955,130,81
7033,130,81
7084,130,81
7228,130,81
7470,130,81
8202,130,81
8745,130,81
9283,130,81
2083,2977,500
2371,2977,500
4528,2977,500
5664,2977,500
6693,2977,500
7367,2977,500
8451,2977,500
8687,2977,500
4102,43371,493
7865,49668,224
7860,47286,1683
2002,31565,367
1911,16521,174
446,5083,126
447,5083,126
711,5083,126
843,5083,126
899,5083,126
900,5083,126
2402,5083,126
2403,5083,126
2404,5083,126
2405,5083,126
2406,5083,126
2407,5083,126
2408,5083,126
3564,5083,126
3565,5083,126
3887,5083,126
5039,5083,126
5113,5083,126
5243,5083,126
5244,5083,126
5942,5083,126
5943,5083,126
6128,5083,126
6991,5083,126
6992,5083,126
7015,5083,126
7025,5083,126
7032,5083,126
7054,5083,126
7096,5083,126
7138,5083,126
7139,5083,126
7171,5083,126
7172,5083,126
7282,5083,126
7283,5083,126
7439,5083,126
7892,5083,126
7988,5083,126
7989,5083,126
2399,4534,199
7170,4534,199
7280,4534,199
7987,4534,199
439,3223,87
440,3223,87
441,3223,87
528,3223,87
650,3223,87
710,3223,87
841,3223,87
896,3223,87
897,3223,87
2372,3223,87
2373,3223,87
2374,3223,87
2375,3223,87
2376,3223,87
2377,3223,87
2378,3223,87
2379,3223,87
3563,3223,87
3886,3223,87
4005,3223,87
4006,3223,87
4007,3223,87
5036,3223,87
5037,3223,87
